asset_id,bytes,category_slug,cloudinary_public_id,download_message,external_id,format,height,image_url,local_file,local_path,location_id,location_name,location_slug,location_status,photo_id,photo_index,photographer,photographer_url,provider,provider_page_url,public_id,secure_url,source_url,status,thumbnail_url,upload_status,version,width
a8ddeb90624ebb5fed5af49e2038f8aa,501538,khach-san-homestay,danangtrip/locations/nha-tro-tran-hung-sang/loc-263__nha-tro-tran-hung-sang__p01,downloaded:501538,osm-node-3512677310,jpg,1253,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-263__nha-tro-tran-hung-sang__osm-node-3512677310__p01__pexels-5273872.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-263__nha-tro-tran-hung-sang__osm-node-3512677310__p01__pexels-5273872.jpg,263,Nha tro Tran Hung Sang,nha-tro-tran-hung-sang,inactive,5273872,1,Thanh Do,https://www.pexels.com/@dothanhyb,pexels,https://www.pexels.com/photo/nha-khach-hao-gia-hotel-5273872/,danangtrip/locations/nha-tro-tran-hung-sang/loc-263__nha-tro-tran-hung-sang__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559751/danangtrip/locations/nha-tro-tran-hung-sang/loc-263__nha-tro-tran-hung-sang__p01.jpg,https://www.openstreetmap.org/node/3512677310,downloaded,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559751,1880
64737fae5c00d61092c5ac2558918f9d,501538,khach-san-homestay,danangtrip/locations/nha-tro-tran-quan/loc-264__nha-tro-tran-quan__p01,downloaded:501538,osm-node-3495233439,jpg,1253,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-264__nha-tro-tran-quan__osm-node-3495233439__p01__pexels-5273872.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-264__nha-tro-tran-quan__osm-node-3495233439__p01__pexels-5273872.jpg,264,Nha tro Tran Quan,nha-tro-tran-quan,inactive,5273872,1,Thanh Do,https://www.pexels.com/@dothanhyb,pexels,https://www.pexels.com/photo/nha-khach-hao-gia-hotel-5273872/,danangtrip/locations/nha-tro-tran-quan/loc-264__nha-tro-tran-quan__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559754/danangtrip/locations/nha-tro-tran-quan/loc-264__nha-tro-tran-quan__p01.jpg,https://www.openstreetmap.org/node/3495233439,downloaded,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559754,1880
17d997ee542d1de40990dfcebd996c7b,501538,khach-san-homestay,danangtrip/locations/nha-tro-tran-thai-phuong/loc-265__nha-tro-tran-thai-phuong__p01,downloaded:501538,osm-node-3514922509,jpg,1253,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-265__nha-tro-tran-thai-phuong__osm-node-3514922509__p01__pexels-5273872.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-265__nha-tro-tran-thai-phuong__osm-node-3514922509__p01__pexels-5273872.jpg,265,Nha tro Tran Thai Phuong,nha-tro-tran-thai-phuong,inactive,5273872,1,Thanh Do,https://www.pexels.com/@dothanhyb,pexels,https://www.pexels.com/photo/nha-khach-hao-gia-hotel-5273872/,danangtrip/locations/nha-tro-tran-thai-phuong/loc-265__nha-tro-tran-thai-phuong__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559757/danangtrip/locations/nha-tro-tran-thai-phuong/loc-265__nha-tro-tran-thai-phuong__p01.jpg,https://www.openstreetmap.org/node/3514922509,downloaded,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559757,1880
71f470382df807bc0912d9f7c1359fea,501538,khach-san-homestay,danangtrip/locations/nha-tro-tran-trong-khiem/loc-266__nha-tro-tran-trong-khiem__p01,downloaded:501538,osm-node-3516506507,jpg,1253,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-266__nha-tro-tran-trong-khiem__osm-node-3516506507__p01__pexels-5273872.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-266__nha-tro-tran-trong-khiem__osm-node-3516506507__p01__pexels-5273872.jpg,266,Nha tro Tran Trong Khiem,nha-tro-tran-trong-khiem,inactive,5273872,1,Thanh Do,https://www.pexels.com/@dothanhyb,pexels,https://www.pexels.com/photo/nha-khach-hao-gia-hotel-5273872/,danangtrip/locations/nha-tro-tran-trong-khiem/loc-266__nha-tro-tran-trong-khiem__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559760/danangtrip/locations/nha-tro-tran-trong-khiem/loc-266__nha-tro-tran-trong-khiem__p01.jpg,https://www.openstreetmap.org/node/3516506507,downloaded,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559760,1880
2013d41be9c47d4f8ed38d69285f6057,501538,khach-san-homestay,danangtrip/locations/nha-tro-tran-van-hieu/loc-267__nha-tro-tran-van-hieu__p01,downloaded:501538,osm-node-3489018329,jpg,1253,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-267__nha-tro-tran-van-hieu__osm-node-3489018329__p01__pexels-5273872.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-267__nha-tro-tran-van-hieu__osm-node-3489018329__p01__pexels-5273872.jpg,267,Nha tro Tran Van Hieu,nha-tro-tran-van-hieu,inactive,5273872,1,Thanh Do,https://www.pexels.com/@dothanhyb,pexels,https://www.pexels.com/photo/nha-khach-hao-gia-hotel-5273872/,danangtrip/locations/nha-tro-tran-van-hieu/loc-267__nha-tro-tran-van-hieu__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559763/danangtrip/locations/nha-tro-tran-van-hieu/loc-267__nha-tro-tran-van-hieu__p01.jpg,https://www.openstreetmap.org/node/3489018329,downloaded,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559763,1880
5522577b59aa789d5e75f66074a72aba,501538,khach-san-homestay,danangtrip/locations/nha-tro-vtv/loc-268__nha-tro-vtv__p01,downloaded:501538,osm-node-4704794989,jpg,1253,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-268__nha-tro-vtv__osm-node-4704794989__p01__pexels-5273872.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-268__nha-tro-vtv__osm-node-4704794989__p01__pexels-5273872.jpg,268,Nha tro VTV,nha-tro-vtv,inactive,5273872,1,Thanh Do,https://www.pexels.com/@dothanhyb,pexels,https://www.pexels.com/photo/nha-khach-hao-gia-hotel-5273872/,danangtrip/locations/nha-tro-vtv/loc-268__nha-tro-vtv__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559766/danangtrip/locations/nha-tro-vtv/loc-268__nha-tro-vtv__p01.jpg,https://www.openstreetmap.org/node/4704794989,downloaded,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559766,1880
e09d84c1b55aa844942cb8454d3f6d05,151885,ca-phe-tra-sua,danangtrip/locations/nhatha-coffee-ice-cream/loc-269__nhatha-coffee-ice-cream__p01,downloaded:151885,osm-node-729406447,jpg,1253,https://images.pexels.com/photos/32744966/pexels-photo-32744966.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-269__nhatha-coffee-ice-cream__osm-node-729406447__p01__pexels-32744966.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-269__nhatha-coffee-ice-cream__osm-node-729406447__p01__pexels-32744966.jpg,269,NhatHa Coffee Ice Cream,nhatha-coffee-ice-cream,inactive,32744966,1,Nha van,https://www.pexels.com/@nhavan,pexels,https://www.pexels.com/photo/warm-vietnamese-coffee-by-a-bright-window-32744966/,danangtrip/locations/nhatha-coffee-ice-cream/loc-269__nhatha-coffee-ice-cream__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559769/danangtrip/locations/nhatha-coffee-ice-cream/loc-269__nhatha-coffee-ice-cream__p01.jpg,https://www.openstreetmap.org/node/729406447,downloaded,https://images.pexels.com/photos/32744966/pexels-photo-32744966.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559769,1880
5ee14d096d616a97738d203433345b47,492934,khach-san-homestay,danangtrip/locations/noi-o/loc-270__noi-o__p01,downloaded:492934,osm-node-4855468621,jpg,1253,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-270__noi-o__osm-node-4855468621__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-270__noi-o__osm-node-4855468621__p01__pexels-6875472.jpg,270,Noi o,noi-o,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,danangtrip/locations/noi-o/loc-270__noi-o__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559771/danangtrip/locations/noi-o/loc-270__noi-o__p01.jpg,https://www.openstreetmap.org/node/4855468621,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559771,1880
0b4a6838cdb08eaac84f2c1617e464a3,337100,hang-dong-nui-non,danangtrip/locations/nui-son-tra/loc-271__nui-son-tra__p01,downloaded:337100,osm-node-1623183649,jpg,1253,https://images.pexels.com/photos/20563034/pexels-photo-20563034.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-271__nui-son-tra__osm-node-1623183649__p01__pexels-20563034.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-271__nui-son-tra__osm-node-1623183649__p01__pexels-20563034.jpg,271,Nui Son Tra,nui-son-tra,inactive,20563034,1,Kirandeep Singh Walia,https://www.pexels.com/@kirandeepsingh,pexels,https://www.pexels.com/photo/a-city-by-a-sea-20563034/,danangtrip/locations/nui-son-tra/loc-271__nui-son-tra__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559774/danangtrip/locations/nui-son-tra/loc-271__nui-son-tra__p01.jpg,https://www.openstreetmap.org/node/1623183649,downloaded,https://images.pexels.com/photos/20563034/pexels-photo-20563034.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559774,1880
cebc3b4eec2ac004682d9a2e2b664250,391871,am-thuc-dia-phuong,danangtrip/locations/oasis-tapas-bar/loc-272__oasis-tapas-bar__p01,downloaded:391871,osm-node-5696882723,jpg,1253,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-272__oasis-tapas-bar__osm-node-5696882723__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-272__oasis-tapas-bar__osm-node-5696882723__p01__pexels-32831392.jpg,272,Oasis Tapas Bar,oasis-tapas-bar,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,danangtrip/locations/oasis-tapas-bar/loc-272__oasis-tapas-bar__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559777/danangtrip/locations/oasis-tapas-bar/loc-272__oasis-tapas-bar__p01.jpg,https://www.openstreetmap.org/node/5696882723,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559777,1880
